timestamp,valence
2025-04-06T03:35:14.769180,0.0938
2025-04-06T03:35:16.257452,0.0299
2025-04-06T03:35:17.377669,0.0517
2025-04-06T03:35:18.636204,0.0
2025-04-06T03:35:19.654649,0.0
2025-04-06T03:35:20.890036,0.0769
2025-04-06T03:35:22.379037,0.5
2025-04-06T03:35:23.736106,0.027
2025-04-06T03:35:25.368445,0.0286
2025-04-06T03:35:27.024223,0.5
2025-04-06T03:35:28.574501,0.5
2025-04-06T03:35:30.111045,0.1525
2025-04-06T03:35:31.181094,0.0536
2025-04-06T03:35:32.322470,0.069
2025-04-06T03:35:33.691761,0.075
2025-04-06T03:35:34.827637,0.0612
2025-04-06T03:35:36.165413,0.037
2025-04-06T03:35:37.878628,0.0333
2025-04-06T03:35:39.506147,0.037
2025-04-06T03:35:40.951624,0.0417
2025-04-06T03:35:42.570766,0.1538
2025-04-06T03:35:44.035440,0.0571
2025-04-06T03:35:45.603041,0.0556
2025-04-06T03:35:47.289545,0.5
2025-04-06T03:35:48.979546,0.0
2025-04-06T03:35:50.570707,0.0
2025-04-06T03:35:52.058005,0.0217
2025-04-06T03:35:53.481447,0.0217
2025-04-06T03:35:55.130211,0.025
2025-04-06T03:35:56.767621,0.027
2025-04-06T03:35:58.560021,0.0
2025-04-06T03:36:00.040043,0.0
2025-04-06T03:36:01.044432,0.0333
2025-04-06T03:36:02.250018,0.0
2025-04-06T03:36:03.413432,0.0
2025-04-06T03:36:05.008094,0.5
2025-04-06T03:36:06.558792,0.0
2025-04-06T03:36:08.277503,0.0135
2025-04-06T03:36:09.754653,0.0137
2025-04-06T03:36:11.167834,0.7471
2025-04-06T03:36:12.816014,0.075
2025-04-06T03:36:14.452455,0.0213
2025-04-06T03:36:15.852969,0.0111
2025-04-06T03:36:16.743087,0.0
2025-04-06T03:36:17.693712,0.012
2025-04-06T03:36:18.773248,0.0114
2025-04-06T03:36:19.794022,0.0112
2025-04-06T03:36:20.965407,0.0
2025-04-06T03:36:22.447333,0.0
2025-04-06T03:36:24.070747,0.0
2025-04-06T03:36:25.555840,0.0
2025-04-06T03:36:26.814845,0.0
2025-04-06T03:36:28.348145,0.0
2025-04-06T03:36:29.771885,0.0
2025-04-06T03:36:30.823381,0.0
2025-04-06T03:36:32.139710,0.0
2025-04-06T03:36:33.151025,0.0303
2025-04-06T03:36:34.217185,0.013
2025-04-06T03:36:35.499811,0.0
2025-04-06T03:36:36.621002,0.0
2025-04-06T03:36:37.848862,0.0154
2025-04-06T03:36:38.964421,0.0147
2025-04-06T03:36:40.199727,0.0
2025-04-06T03:36:41.284774,0.0
2025-04-06T03:36:42.394381,0.0119
2025-04-06T03:36:44.098025,0.0
2025-04-06T03:36:45.631960,0.0
2025-04-06T03:36:47.173758,0.0133
2025-04-06T03:36:48.678683,0.0667
2025-04-06T03:36:50.402454,0.0769
2025-04-06T03:36:51.716127,0.0
2025-04-06T03:36:53.114664,0.0
2025-04-06T03:36:54.716013,0.0
2025-04-06T03:36:56.348567,0.5
2025-04-06T03:36:58.023709,0.0
2025-04-06T03:36:59.630745,0.0
2025-04-06T03:37:01.245371,0.0
2025-04-06T03:37:03.020078,0.0
2025-04-06T03:37:04.528789,0.0
2025-04-06T03:37:06.118338,0.0
2025-04-06T03:37:07.801002,0.0147
2025-04-06T03:37:09.503421,0.0714
2025-04-06T03:37:11.143616,0.8395
2025-04-06T03:37:12.764356,0.0727
2025-04-06T03:37:14.318441,0.2027
2025-04-06T03:37:15.462830,0.0377
2025-04-06T03:37:16.540387,0.0244
2025-04-06T03:37:17.850955,0.05
2025-04-06T03:37:18.966780,0.0267
2025-04-06T03:37:20.131880,0.027
2025-04-06T03:37:21.611474,0.06
2025-04-06T03:37:22.885232,0.0405
2025-04-06T03:37:24.067491,0.0
2025-04-06T03:37:25.675692,0.0145
2025-04-06T03:37:27.344753,0.0
2025-04-06T03:37:28.948831,0.0238
2025-04-06T03:37:30.011927,0.0244
2025-04-06T03:37:31.047805,0.0114
2025-04-06T03:37:31.988915,0.0143
2025-04-06T03:37:33.527068,0.5
2025-04-06T03:37:34.999055,0.012
2025-04-06T03:37:36.631509,0.5
2025-04-06T03:37:38.134309,0.5
2025-04-06T03:37:39.687473,0.5
2025-04-06T03:37:41.150780,0.0
2025-04-06T03:37:42.557753,0.0137
2025-04-06T03:37:43.683929,0.0149
2025-04-06T03:37:45.264687,0.0213
2025-04-06T03:37:46.866075,0.025
2025-04-06T03:37:48.507571,0.0
2025-04-06T03:37:50.142866,0.0
2025-04-06T03:37:51.747463,0.0
2025-04-06T03:37:53.352820,0.0
2025-04-06T03:37:54.954921,0.0
2025-04-06T03:37:56.453774,0.0
2025-04-06T03:37:57.929894,0.0351
2025-04-06T03:37:59.447493,0.0408
2025-04-06T03:38:00.992004,0.0244
2025-04-06T03:38:02.750382,0.0278
2025-04-06T03:38:04.244867,0.0411
2025-04-06T03:38:05.518307,0.0
2025-04-06T03:38:07.075660,0.0
2025-04-06T03:38:08.743398,0.0294
2025-04-06T03:38:10.010659,0.1167
2025-04-06T03:38:11.130097,0.05
2025-04-06T03:38:12.054921,0.35
2025-04-06T03:38:13.314279,0.0357
2025-04-06T03:38:14.604798,0.0323
2025-04-06T03:38:16.273921,0.0
2025-04-06T03:38:17.903788,0.0556
2025-04-06T03:38:19.617187,0.069
2025-04-06T03:38:20.973588,0.0789
2025-04-06T03:38:22.096269,0.0
2025-04-06T03:38:23.066443,0.0
2025-04-06T03:38:24.118451,0.0192
2025-04-06T03:38:25.750741,0.0
2025-04-06T03:38:27.275708,0.0161
2025-04-06T03:38:28.812023,0.0161
2025-04-06T03:38:30.237407,0.0
2025-04-06T03:38:31.193897,0.0
2025-04-06T03:38:32.318493,0.0118
2025-04-06T03:38:33.606801,0.5
2025-04-06T03:38:35.258565,0.02
2025-04-06T03:38:36.654069,0.0196
2025-04-06T03:38:38.210792,0.0
2025-04-06T03:38:39.782332,0.0
2025-04-06T03:38:41.452623,0.0889
2025-04-06T03:38:43.058406,0.0714
2025-04-06T03:38:44.449408,0.0179
2025-04-06T03:38:45.818500,0.0426
2025-04-06T03:38:47.040603,0.04
2025-04-06T03:38:48.354784,0.0303
2025-04-06T03:38:49.599653,0.0423
2025-04-06T03:38:51.015727,0.0282
2025-04-06T03:38:51.950192,0.0645
2025-04-06T03:38:53.514544,0.05
2025-04-06T03:38:55.104230,0.05
2025-04-06T03:38:56.821963,0.0222
2025-04-06T03:38:58.437477,0.0417
2025-04-06T03:38:59.868941,0.0253
2025-04-06T03:39:01.014855,0.0943
2025-04-06T03:39:02.257036,0.5
2025-04-06T03:39:03.938611,0.0
2025-04-06T03:39:05.576143,0.0441
2025-04-06T03:39:07.199181,0.1
2025-04-06T03:39:08.886451,0.0241
2025-04-06T03:39:10.456105,0.013
2025-04-06T03:39:12.148201,0.0133
2025-04-06T03:39:13.763309,0.1087
2025-04-06T03:39:15.356774,0.1304
2025-04-06T03:39:16.933696,0.1493
2025-04-06T03:39:18.627094,0.0253
2025-04-06T03:39:20.129867,0.1509
2025-04-06T03:39:21.501077,0.2564
2025-04-06T03:39:22.840823,0.0263
2025-04-06T03:39:23.907320,0.0889
2025-04-06T03:39:24.877452,0.2222
2025-04-06T03:39:25.947146,0.4
2025-04-06T03:39:27.267992,0.0351
2025-04-06T03:39:28.820113,0.0938
2025-04-06T03:39:30.471122,0.0133
2025-04-06T03:39:32.034024,0.0328
2025-04-06T03:39:33.331577,0.1268
2025-04-06T03:39:34.642708,0.0702
2025-04-06T03:39:36.213621,0.0208
2025-04-06T03:39:37.683931,0.0833
2025-04-06T03:39:39.234861,0.0385
2025-04-06T03:39:41.035527,0.0
2025-04-06T03:39:42.510317,0.0253
2025-04-06T03:39:43.914040,0.0923
2025-04-06T03:39:45.010245,0.0109
2025-04-06T03:39:45.796722,0.0
2025-04-06T03:39:47.065225,0.0137
2025-04-06T03:39:47.878770,0.1228
2025-04-06T03:39:48.430857,0.1132
2025-04-06T03:39:49.031434,0.0779
2025-04-06T03:39:49.853568,0.0299
2025-04-06T03:39:50.748952,0.0172
2025-04-06T03:39:51.687681,0.029
2025-04-06T03:39:52.624446,0.0685
2025-04-06T03:39:53.697180,0.0824
2025-04-06T03:39:55.203848,0.0312
2025-04-06T03:39:56.709961,0.0784
2025-04-06T03:39:58.161123,0.1333
2025-04-06T03:39:59.703721,0.0641
2025-04-06T03:40:01.047694,0.1493
2025-04-06T03:40:02.064811,0.0115
2025-04-06T03:40:03.096667,0.037
2025-04-06T03:40:04.109154,0.0833
2025-04-06T03:40:05.613583,0.2759
2025-04-06T03:40:07.045234,0.0116
2025-04-06T03:40:08.509985,0.0976
2025-04-06T03:40:09.856472,0.0484
2025-04-06T03:40:11.082988,0.0476
2025-04-06T03:40:12.325126,0.013
2025-04-06T03:40:13.462398,0.0119
2025-04-06T03:40:14.613703,0.1026
2025-04-06T03:40:16.211686,0.0588
2025-04-06T03:40:17.798090,0.0
2025-04-06T03:40:18.991957,0.0857
2025-04-06T03:40:20.548358,0.0385
2025-04-06T03:40:22.199834,0.129
2025-04-06T03:40:23.636671,0.0
2025-04-06T03:40:25.024126,0.0625
2025-04-06T03:40:26.072211,0.0426
2025-04-06T03:40:27.111677,0.0
2025-04-06T03:40:28.076872,0.0
2025-04-06T03:40:29.108270,0.0
2025-04-06T03:40:30.498522,0.0833
2025-04-06T03:40:32.072336,0.2791
2025-04-06T03:40:33.534069,0.0233
2025-04-06T03:40:35.116007,0.011
2025-04-06T03:40:36.491023,0.6
2025-04-06T03:40:37.588986,0.9663
2025-04-06T03:40:38.695652,0.5
2025-04-06T03:40:39.730743,0.0
2025-04-06T03:40:40.961560,0.5
2025-04-06T03:40:42.356229,0.0132
2025-04-06T03:40:43.416765,0.0
2025-04-06T03:40:44.536798,0.0
2025-04-06T03:40:46.030930,0.0
2025-04-06T03:40:47.661492,0.0
2025-04-06T03:40:48.937165,0.0135
2025-04-06T03:40:50.111330,0.05
2025-04-06T03:40:51.177260,0.1481
2025-04-06T03:40:52.424271,0.1379
2025-04-06T03:40:53.303011,0.1111
2025-04-06T03:40:54.546799,0.3191
2025-04-06T03:40:56.004865,0.0112
2025-04-06T03:40:57.161062,0.0115
2025-04-06T03:40:58.313761,0.0204
2025-04-06T03:40:59.277238,0.0172
2025-04-06T03:41:00.283774,0.0256
2025-04-06T03:41:01.135353,0.0385
2025-04-06T03:41:02.077818,0.037
2025-04-06T03:41:02.970916,0.0417
2025-04-06T03:41:03.978073,0.0548
2025-04-06T03:41:05.021196,0.1944
2025-04-06T03:41:06.118128,0.0952
2025-04-06T03:41:07.182356,0.0118
2025-04-06T03:41:08.278514,0.025
2025-04-06T03:41:09.409095,0.1806
2025-04-06T03:41:10.366690,0.0
2025-04-06T03:41:11.148782,0.0513
2025-04-06T03:41:12.182979,0.5
2025-04-06T03:41:13.123287,0.0465
2025-04-06T03:41:14.068555,0.5
2025-04-06T03:41:15.150622,0.1481
2025-04-06T03:41:16.143374,0.122
2025-04-06T03:41:17.219058,0.1163
2025-04-06T03:41:18.320454,0.0303
2025-04-06T03:41:19.427849,0.033
2025-04-06T03:41:20.174493,0.0147
2025-04-06T03:41:22.923798,0.0
2025-04-06T03:44:05.970408,0.0263
2025-04-06T03:44:06.555908,0.0377
2025-04-06T03:44:07.228668,0.0
2025-04-06T03:44:08.571150,0.5
2025-04-06T03:44:09.325422,0.1346
2025-04-06T03:44:10.208353,0.0
2025-04-06T03:44:11.047434,0.0204
2025-04-06T03:44:11.918257,0.0
2025-04-06T03:44:12.917853,0.0
2025-04-06T03:44:14.026703,0.0164
2025-04-06T03:44:15.030262,0.5
2025-04-06T03:44:16.139000,0.5
2025-04-06T03:44:17.129830,0.5
2025-04-06T03:44:18.260026,0.0123
2025-04-06T03:44:19.230498,0.0
2025-04-06T03:44:20.262131,0.5
2025-04-06T03:44:21.355983,0.2
2025-04-06T03:44:22.571048,0.7614
2025-04-06T03:44:23.798510,0.0769
2025-04-06T03:44:24.864437,0.3529
2025-04-06T03:44:25.923184,0.0471
2025-04-06T03:44:27.200313,0.0455
2025-04-06T03:44:28.525095,0.3115
2025-04-06T03:44:29.818400,0.0476
2025-04-06T03:44:31.482498,0.0233
2025-04-06T03:44:32.521660,0.0159
2025-04-06T03:44:33.412820,0.0164
2025-04-06T03:44:34.503085,0.0
2025-04-06T03:44:35.410664,0.0227
2025-04-06T03:44:36.682445,0.0182
2025-04-06T03:44:37.947706,0.0137
2025-04-06T03:44:39.131539,0.0196
2025-04-06T03:44:40.013622,0.0
2025-04-06T03:44:40.985431,0.0204
2025-04-06T03:44:42.256711,0.0139
2025-04-06T03:44:43.285811,0.5
2025-04-06T03:44:44.250556,0.0217
2025-04-06T03:44:45.267104,0.0238
2025-04-06T03:44:46.255665,0.0213
2025-04-06T03:44:47.273837,0.5
2025-04-06T03:44:48.254734,0.0172
2025-04-06T03:44:49.278404,0.5
2025-04-06T03:44:50.784349,0.0303
2025-04-06T03:44:51.857611,0.5
2025-04-06T03:44:52.918635,0.027
2025-04-06T03:44:54.446845,0.0233
2025-04-06T03:44:55.893676,0.0
2025-04-06T03:44:57.121650,0.0
2025-04-06T03:44:58.562725,0.0
2025-04-06T03:44:59.570355,0.0
2025-04-06T03:45:00.531216,0.0
2025-04-06T03:45:01.703012,0.5
2025-04-06T03:45:02.697792,0.0
2025-04-06T03:45:04.153362,0.0
2025-04-06T03:45:05.553809,0.0
2025-04-06T03:45:06.552740,0.0
2025-04-06T03:45:07.631833,0.0
2025-04-06T03:45:08.816179,0.0
2025-04-06T03:45:09.730519,0.0
2025-04-06T03:45:10.647308,0.0
2025-04-06T03:45:11.530995,0.0
2025-04-06T03:45:12.510825,0.0
2025-04-06T03:45:13.527285,0.0
2025-04-06T03:45:14.651648,0.0
2025-04-06T03:45:15.552914,0.0
2025-04-06T03:45:16.858341,0.0
2025-04-06T03:45:18.088416,0.5
2025-04-06T03:45:19.383880,0.5
2025-04-06T03:45:20.400780,0.5
2025-04-06T03:45:21.870029,0.0435
2025-04-06T03:45:22.881082,0.1772
2025-04-06T03:45:23.868258,0.5
2025-04-06T03:45:24.827937,0.0
2025-04-06T03:45:25.964806,0.0333
2025-04-06T03:45:26.993048,0.0137
2025-04-06T03:45:27.937837,0.0133
2025-04-06T03:45:29.003696,0.0135
2025-04-06T03:45:30.116825,0.013
2025-04-06T03:45:31.555420,0.0137
2025-04-06T03:45:32.731096,0.0
2025-04-06T03:45:33.770804,0.0132
2025-04-06T03:45:34.958193,0.0263
2025-04-06T03:45:36.221174,0.0
2025-04-06T03:45:37.339518,0.0179
2025-04-06T03:45:38.400208,0.0189
2025-04-06T03:45:39.843200,0.0238
2025-04-06T03:45:41.065407,0.0
2025-04-06T03:45:41.990581,0.0274
2025-04-06T03:45:43.072899,0.7857
2025-04-06T03:45:44.305199,0.0
2025-04-06T03:45:45.506750,0.434
2025-04-06T03:45:46.428740,0.2571
2025-04-06T03:45:47.416485,0.0
2025-04-06T03:45:48.928105,0.0238
2025-04-06T03:45:50.031490,0.5
2025-04-06T03:45:50.935120,0.5
2025-04-06T03:45:51.823626,0.5
2025-04-06T03:45:52.982138,0.125
2025-04-06T03:45:53.969878,0.1429
2025-04-06T03:45:55.171284,0.05
2025-04-06T03:45:56.169275,0.0909
2025-04-06T03:45:57.678582,0.013
2025-04-06T03:45:58.603674,0.0299
2025-04-06T03:45:59.494684,0.0484
2025-04-06T03:46:00.336667,0.0152
2025-04-06T03:46:01.237828,0.0294
2025-04-06T03:46:02.230279,0.5
2025-04-06T03:46:03.424131,0.0263
2025-04-06T03:46:04.465037,0.025
2025-04-06T03:46:05.603750,0.0
2025-04-06T03:46:06.656155,0.0794
2025-04-06T03:46:07.621842,0.0877
2025-04-06T03:46:08.515691,0.283
2025-04-06T03:46:09.602082,0.55
2025-04-06T03:46:10.551762,0.4426
2025-04-06T03:46:11.639407,0.0755
2025-04-06T03:46:13.036651,0.0256
2025-04-06T03:46:14.061632,0.0263
2025-04-06T03:46:15.135072,0.0
2025-04-06T03:46:16.077249,0.5
2025-04-06T03:46:16.948517,0.5
2025-04-06T03:46:17.809984,0.0541
2025-04-06T03:46:18.675707,0.5
2025-04-06T03:46:19.662518,0.0323
2025-04-06T03:46:20.386524,0.0357
2025-04-06T03:46:21.183561,0.5
2025-04-06T03:46:22.281450,0.5
2025-04-06T03:46:23.417447,0.5
2025-04-06T03:46:24.376571,0.0
2025-04-06T03:46:25.502266,0.0
2025-04-06T03:46:26.508719,0.0
2025-04-06T03:46:27.455826,0.0159
2025-04-06T03:46:28.331626,0.0364
2025-04-06T03:46:29.729042,0.0
2025-04-06T03:46:31.225289,0.5
2025-04-06T03:46:32.327468,0.0238
2025-04-06T03:46:33.234223,0.0417
2025-04-06T03:46:34.547109,0.0488
2025-04-06T03:46:35.805402,0.0192
2025-04-06T03:46:36.850637,0.0714
2025-04-06T03:46:37.829531,0.0357
2025-04-06T03:46:39.233679,0.1346
2025-04-06T03:46:40.399571,0.5
2025-04-06T03:46:41.449088,0.1042
2025-04-06T03:46:42.339512,0.0851
2025-04-06T03:46:43.216069,0.0714
2025-04-06T03:46:44.638092,0.075
2025-04-06T03:46:45.878689,0.0645
2025-04-06T03:46:46.776234,0.0638
2025-04-06T03:46:47.825149,0.0222
2025-04-06T03:46:48.762930,0.0222
2025-04-06T03:46:50.007501,0.0149
2025-04-06T03:46:51.176046,0.0143
2025-04-06T03:46:52.338192,0.0417
2025-04-06T03:46:53.865191,0.0444
2025-04-06T03:46:55.112708,0.0833
2025-04-06T03:46:56.218622,0.1
2025-04-06T03:46:57.449636,0.0755
2025-04-06T03:46:58.611893,0.1905
2025-04-06T03:46:59.726275,0.0
2025-04-06T03:47:00.835445,0.0
2025-04-06T03:47:01.763712,0.0
2025-04-06T03:47:02.643021,0.0
2025-04-06T03:47:03.510063,0.0
2025-04-06T03:47:04.604477,0.0
2025-04-06T03:47:06.056822,0.0
2025-04-06T03:47:07.232926,0.0
2025-04-06T03:47:08.371627,0.0
2025-04-06T03:47:09.808408,0.0
2025-04-06T03:47:11.305495,0.0
2025-04-06T03:47:13.628777,0.0351
2025-04-06T03:47:14.469112,0.0222
2025-04-06T03:47:15.364920,0.0
2025-04-06T03:47:16.367221,0.0714
2025-04-06T03:47:17.313950,0.0217
2025-04-06T03:47:18.171150,0.0652
2025-04-06T03:47:19.005585,0.0161
2025-04-06T03:47:20.035360,0.0545
2025-04-06T03:47:21.008445,0.0877
2025-04-06T03:47:22.125638,0.0172
2025-04-06T03:47:23.027483,0.0217
2025-04-06T03:47:23.999408,0.0204
2025-04-06T03:47:25.481477,0.0417
2025-04-06T03:47:26.997496,0.0169
2025-04-06T03:47:28.268422,0.0185
2025-04-06T03:47:29.787025,0.0222
2025-04-06T03:47:30.370387,0.0233
2025-04-06T03:47:30.889134,0.0213
2025-04-06T03:47:31.408339,0.0233
2025-04-06T03:47:32.180728,0.0233
2025-04-06T03:47:33.002158,0.02
2025-04-06T03:47:33.773257,0.0227
2025-04-06T03:47:34.751508,0.0208
2025-04-06T03:47:36.015341,0.0192
2025-04-06T03:47:37.049651,0.0192
2025-04-06T03:47:37.966026,0.0192
2025-04-06T03:47:39.079441,0.0227
2025-04-06T03:47:40.286834,0.0208
2025-04-06T03:47:41.453850,0.025
2025-04-06T03:47:42.597017,0.339
2025-04-06T03:47:43.512253,0.0179
2025-04-06T03:47:44.998513,0.5
2025-04-06T03:47:45.695361,0.0137
2025-04-06T03:47:46.556352,0.05
2025-04-06T03:47:47.404946,0.0769
2025-04-06T03:47:48.511617,0.05
2025-04-06T03:47:49.575896,0.0256
2025-04-06T03:47:50.591222,0.02
2025-04-06T03:47:51.649026,0.5
2025-04-06T03:47:52.687177,0.0465
2025-04-06T03:47:53.464292,0.0208
2025-04-06T03:47:54.247829,0.0147
2025-04-06T03:47:55.117524,0.0811
2025-04-06T03:47:56.337377,0.0426
2025-04-06T03:47:57.298595,0.0417
2025-04-06T03:48:00.112738,0.0513
2025-04-06T03:48:00.890117,0.0526
2025-04-06T03:48:01.752194,0.0541
2025-04-06T03:48:03.186385,0.05
2025-04-06T03:48:04.257509,0.0833
2025-04-06T03:48:06.249126,0.0465
2025-04-06T03:48:07.372115,0.02
2025-04-06T03:48:08.131704,0.02
2025-04-06T03:48:09.233310,0.04
2025-04-06T03:48:10.221542,0.0204
2025-04-06T03:48:11.211224,0.0476
2025-04-06T03:48:12.197614,0.0217
2025-04-06T03:48:13.385166,0.0208
2025-04-06T03:48:14.490222,0.0
2025-04-06T03:48:15.530686,0.0213
2025-04-06T03:48:16.725361,0.0238
2025-04-06T03:48:17.846887,0.0185
2025-04-06T03:48:19.337924,0.0488
2025-04-06T03:48:20.498705,0.0244
2025-04-06T03:48:22.049329,0.0789
